20, 8, 2019, 14, 57, 57, 47.900002
20, 8, 2019, 15, 0, 5, 48.000000
20, 8, 2019, 15, 10, 3, 49.799999
20, 8, 2019, 15, 20, 2, 50.700001
20, 8, 2019, 15, 30, 3, 50.599998
20, 8, 2019, 15, 40, 2, 50.700001
20, 8, 2019, 15, 50, 3, 50.400002
20, 8, 2019, 16, 0, 3, 50.099998
20, 8, 2019, 16, 10, 2, 49.799999
20, 8, 2019, 16, 20, 3, 49.599998
20, 8, 2019, 16, 30, 3, 46.299999
20, 8, 2019, 16, 40, 2, 42.700001
20, 8, 2019, 16, 50, 3, 39.599998
20, 8, 2019, 17, 0, 3, 37.700001
20, 8, 2019, 17, 10, 2, 39.400002
20, 8, 2019, 17, 20, 3, 38.000000
20, 8, 2019, 17, 30, 3, 37.700001
20, 8, 2019, 17, 40, 2, 37.000000
20, 8, 2019, 17, 50, 3, 36.500000
20, 8, 2019, 18, 0, 5, 37.200001
20, 8, 2019, 18, 10, 3, 37.700001
20, 8, 2019, 18, 20, 2, 37.700001
20, 8, 2019, 18, 30, 3, 37.900002
20, 8, 2019, 18, 40, 3, 38.200001
20, 8, 2019, 18, 50, 2, 38.500000
20, 8, 2019, 19, 0, 3, 38.900002
20, 8, 2019, 19, 10, 3, 38.500000
20, 8, 2019, 19, 20, 2, 38.400002
20, 8, 2019, 19, 30, 3, 38.900002
20, 8, 2019, 19, 40, 2, 38.799999
20, 8, 2019, 19, 50, 2, 38.400002
20, 8, 2019, 20, 0, 3, 39.000000
20, 8, 2019, 20, 10, 3, 38.799999
20, 8, 2019, 20, 20, 3, 39.400002
20, 8, 2019, 20, 30, 2, 38.799999
20, 8, 2019, 20, 40, 3, 39.099998
20, 8, 2019, 20, 50, 2, 39.299999
20, 8, 2019, 21, 0, 3, 39.599998
20, 8, 2019, 21, 10, 3, 39.400002
20, 8, 2019, 21, 20, 2, 40.299999
20, 8, 2019, 21, 30, 3, 40.400002
20, 8, 2019, 21, 40, 3, 40.099998
20, 8, 2019, 21, 50, 2, 39.700001
20, 8, 2019, 22, 0, 3, 40.099998
20, 8, 2019, 22, 10, 3, 40.400002
20, 8, 2019, 22, 20, 2, 40.400002
20, 8, 2019, 22, 30, 3, 40.599998
20, 8, 2019, 22, 40, 3, 40.500000
20, 8, 2019, 22, 50, 2, 40.200001
20, 8, 2019, 23, 0, 3, 40.900002
20, 8, 2019, 23, 10, 2, 41.099998
20, 8, 2019, 23, 20, 2, 41.200001
20, 8, 2019, 23, 30, 3, 41.599998
20, 8, 2019, 23, 40, 2, 42.200001
20, 8, 2019, 23, 50, 2, 41.799999
21, 8, 2019, 0, 0, 3, 41.500000
21, 8, 2019, 0, 10, 2, 41.799999
21, 8, 2019, 0, 20, 3, 41.700001
21, 8, 2019, 0, 30, 2, 41.500000
21, 8, 2019, 0, 40, 2, 41.700001
21, 8, 2019, 0, 50, 3, 41.700001
21, 8, 2019, 1, 0, 5, 41.400002
21, 8, 2019, 1, 10, 3, 41.400002
21, 8, 2019, 1, 20, 2, 41.400002
21, 8, 2019, 1, 30, 3, 40.799999
21, 8, 2019, 1, 40, 3, 40.900002
21, 8, 2019, 1, 50, 2, 40.900002
21, 8, 2019, 2, 0, 3, 40.799999
21, 8, 2019, 2, 10, 2, 40.799999
21, 8, 2019, 2, 20, 2, 40.799999
21, 8, 2019, 2, 30, 3, 40.700001
21, 8, 2019, 2, 40, 3, 40.700001
21, 8, 2019, 2, 50, 2, 40.799999
21, 8, 2019, 3, 0, 3, 40.599998
21, 8, 2019, 3, 10, 2, 40.799999
21, 8, 2019, 3, 20, 2, 40.500000
21, 8, 2019, 3, 30, 3, 40.500000
21, 8, 2019, 3, 40, 2, 40.599998
21, 8, 2019, 3, 50, 3, 40.500000
21, 8, 2019, 4, 0, 3, 40.500000
21, 8, 2019, 4, 10, 2, 40.400002
21, 8, 2019, 4, 20, 3, 40.400002
21, 8, 2019, 4, 30, 3, 40.200001
21, 8, 2019, 4, 40, 2, 40.200001
21, 8, 2019, 4, 50, 3, 39.799999
21, 8, 2019, 5, 0, 3, 39.599998
21, 8, 2019, 5, 10, 2, 39.900002
21, 8, 2019, 5, 20, 3, 39.599998
21, 8, 2019, 5, 30, 3, 39.200001
21, 8, 2019, 5, 40, 2, 38.799999
21, 8, 2019, 5, 50, 3, 39.200001
